Regulator,Target,raw_importance,norm_importance,is_pdac_driver
CTGF,OLFML3,0.004132946487516165,0.004132946487516165,False
ADAM19,PTPRO,0.00413291621953249,0.00413291621953249,False
ACTB,GAS1,0.0041329083032906055,0.0041329083032906055,False
RARRES2,FGFBP2,0.004132880363613367,0.004132880363613367,False
GGH,AKNAD1,0.0041328780353069305,0.0041328780353069305,False
S100A4,RGS18,0.004132870584726334,0.004132871050387621,False
PEG10,ISG20,0.004132825415581465,0.004132825415581465,False
TEPP,ITGBL1,0.00413282448425889,0.00413282448425889,False
CD2,ACAP1,0.004132790956646204,0.004132790956646204,False
SLC7A11,STEAP2,0.004132770001888275,0.004132770001888275,False
IGFBP6,TNFSF4,0.004132711794227362,0.004132711794227362,False
MT1G,FGL1,0.004132692236453295,0.004132692236453295,False
CXCL5,SEMA3D,0.0041326675564050674,0.004132668022066355,False
GGH,RP5-930J4.4,0.004132660571485758,0.004132660571485758,False
ADM,HLF,0.004132653586566448,0.004132653586566448,False
S100A4,RCAN2,0.004132635425776243,0.004132635425776243,False
AP001046.5,SLC8A1,0.004132593050599098,0.004132593050599098,False
ZAP70,CD7,0.004132586065679789,0.004132586065679789,False
SLC2A3,MT1X,0.004132583271712065,0.004132583271712065,False
STEAP2,RP4-539M6.22,0.004132575821131468,0.004132575821131468,False
SPINK1,EPO,0.004132534377276897,0.004132534377276897,False
FMNL1,RP3-477O4.14,0.004132501780986786,0.004132501780986786,False
RHOBTB3,PLXDC1,0.004132488742470741,0.004132488742470741,False
TGM2,RP11-129B22.1,0.004132451955229044,0.004132451955229044,False
LAPTM5,RPS4Y1,0.004132443107664585,0.004132443107664585,False
TMEM45A,HSPB6,0.004132429603487253,0.004132429603487253,False
TUBA1B,CYP11A1,0.0041323755867779255,0.004132376052439213,False
IL4I1,CASC15,0.004132352769374847,0.004132352769374847,False
UBE2S,RP11-291B21.2,0.004132338799536228,0.004132338799536228,False
CXCL14,AC016831.7,0.004132333677262068,0.004132333677262068,False
DENND1C,MAP1A,0.004132327623665333,0.004132327623665333,False
ERO1L,PTPRO,0.004132302477955818,0.004132302477955818,False
GPRC5A,AC006116.20,0.004132287111133337,0.004132287111133337,False
KRAS,APCDD1,0.004132281523197889,0.004132281523197889,True
NEAT1,SCD,0.004132271744310856,0.004132271744310856,False
RHOBTB3,LAX1,0.004132271744310856,0.004132271744310856,False
UQCR11.1,XIST,0.004132259637117386,0.004132259637117386,False
NKG7,TBC1D10C,0.004132254980504513,0.004132254980504513,False
SGOL2,CCNB2,0.004132252186536789,0.004132252186536789,False
RPS20,THBS4,0.004132251720875502,0.004132251720875502,False
NLRP3,MZB1,0.004132226575165987,0.004132226575165987,False
ATAD2,SCARF1,0.004132147878408432,0.004132147878408432,False
DKK3,CCR6,0.004132068250328302,0.004132068250328302,False
AVPI1,LAMA2,0.0041320472955703735,0.0041320472955703735,False
